ccode,country,cname,cmark,year,wars,war,warl,onset,durest,aim,ended,ethwar,waryrs,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
692,BAHRAIN,BAHRAIN,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
692,BAHRAIN,BAHRAIN,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
692,BAHRAIN,BAHRAIN,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
692,BAHRAIN,BAHRAIN,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
692,BAHRAIN,BAHRAIN,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
692,BAHRAIN,BAHRAIN,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
692,BAHRAIN,BAHRAIN,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
692,BAHRAIN,BAHRAIN,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,1,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
696,U. ARAB EMIRATES,U. ARAB ,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,1,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
698,OMAN,OMAN,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
698,OMAN,OMAN,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
698,OMAN,OMAN,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
700,AFGHANISTAN,AFGHANIS,1,1945,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1946,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1947,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1948,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1949,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1950,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1951,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1952,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1953,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1954,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1955,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1956,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1957,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1958,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1959,0,0,0,0,,,,,,0,0,,,0,0,0,0,
700,AFGHANISTAN,AFGHANIS,0,1960,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1978,1,1,0,1,15,1,1,0,1978-92,1,1,1,1,1,1,0,0,0
700,AFGHANISTAN,AFGHANIS,0,1979,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1980,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1981,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1982,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1983,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1984,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1985,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1986,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1987,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1988,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1989,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1990,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1991,1,1,1,0,,,,,,1,0,1,0,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1992,2,1,1,1,8,1,0,1,1992-  ,1,0,2,1,1,0,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1993,1,1,1,0,,,,,,1,1,1,0,,,1,1,1
700,AFGHANISTAN,AFGHANIS,0,1994,1,1,1,0,,,,,,1,0,1,0,,,,1,1
700,AFGHANISTAN,AFGHANIS,0,1995,1,1,1,0,,,,,,1,0,1,0,,,,1,1
700,AFGHANISTAN,AFGHANIS,0,1996,1,1,1,0,,,,,,1,0,1,0,,,,1,1
700,AFGHANISTAN,AFGHANIS,0,1997,1,1,1,0,,,,,,1,0,1,0,,,,1,1
700,AFGHANISTAN,AFGHANIS,0,1998,1,1,1,0,,,,,,1,0,1,0,,,,1,1
700,AFGHANISTAN,AFGHANIS,0,1999,1,1,1,0,,,,,,1,0,1,0,,,,1,1
701,TURKMENISTAN,TURKMENI,1,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
701,TURKMENISTAN,TURKMENI,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
701,TURKMENISTAN,TURKMENI,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
701,TURKMENISTAN,TURKMENI,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
701,TURKMENISTAN,TURKMENI,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
701,TURKMENISTAN,TURKMENI,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
701,TURKMENISTAN,TURKMENI,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
701,TURKMENISTAN,TURKMENI,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
701,TURKMENISTAN,TURKMENI,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
702,TAJIKISTAN,TAJIKIST,1,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
702,TAJIKISTAN,TAJIKIST,0,1992,1,1,0,1,6,1,1,0,1992-97,1,1,1,1,1,1,0,0,0
702,TAJIKISTAN,TAJIKIST,0,1993,1,1,1,0,,,,,,1,0,1,0,,,1,1,1
702,TAJIKISTAN,TAJIKIST,0,1994,1,1,1,0,,,,,,1,0,1,0,,,,1,1
702,TAJIKISTAN,TAJIKIST,0,1995,1,1,1,0,,,,,,0,0,0,0,,,,1,1
702,TAJIKISTAN,TAJIKIST,0,1996,1,1,1,0,,,,,,0,0,0,0,,,,0,0
702,TAJIKISTAN,TAJIKIST,0,1997,1,1,1,0,,,,,,0,0,0,0,,,,0,0
702,TAJIKISTAN,TAJIKIST,0,1998,0,0,1,0,,,,,,0,0,0,0,,,,0,0
702,TAJIKISTAN,TAJIKIST,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,1,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
703,KYRGYZSTAN,KYRGYZST,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
703,KYRGYZSTAN,KYRGYZST,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
703,KYRGYZSTAN,KYRGYZST,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
703,KYRGYZSTAN,KYRGYZST,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,1,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
704,UZBEKISTAN,UZBEKIST,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
704,UZBEKISTAN,UZBEKIST,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
704,UZBEKISTAN,UZBEKIST,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
704,UZBEKISTAN,UZBEKIST,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,1,1991,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
705,KAZAKHSTAN,KAZAKHST,0,1992,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
705,KAZAKHSTAN,KAZAKHST,0,1993,0,0,0,0,,,,,,0,0,0,0,,,0,0,0
705,KAZAKHSTAN,KAZAKHST,0,1994,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,0,1995,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,0,1996,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,0,1997,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,0,1998,0,0,0,0,,,,,,0,0,0,0,,,,0,0
705,KAZAKHSTAN,KAZAKHST,0,1999,0,0,0,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,1,1945,0,0,0,0,,,,,,0,0,,,0,0,0,0,
710,CHINA,CHINA,0,1946,1,1,0,1,5,1,1,0,1946-50,0,0,,,1,1,0,0,
710,CHINA,CHINA,0,1947,1,1,1,0,,,,,,1,1,,,2,1,1,0,
710,CHINA,CHINA,0,1948,1,1,1,0,,,,,,0,0,,,1,0,1,1,
710,CHINA,CHINA,0,1949,1,1,1,0,,,,,,0,0,,,1,0,1,0,
710,CHINA,CHINA,0,1950,2,1,1,1,2,3,1,2,1950-51,1,1,,,2,1,1,0,
710,CHINA,CHINA,0,1951,1,1,1,0,,,,,,1,0,,,1,0,1,1,
710,CHINA,CHINA,0,1952,0,0,1,0,,,,,,0,0,,,0,0,1,1,
710,CHINA,CHINA,0,1953,0,0,0,0,,,,,,0,0,,,0,0,0,0,
710,CHINA,CHINA,0,1954,0,0,0,0,,,,,,0,0,,,0,0,0,0,
710,CHINA,CHINA,0,1955,0,0,0,0,,,,,,0,0,,,0,0,0,0,
710,CHINA,CHINA,0,1956,1,1,0,1,4,3,1,2,1956-59,0,0,,,1,1,0,0,
710,CHINA,CHINA,0,1957,1,1,1,0,,,,,,0,0,,,1,0,1,0,
710,CHINA,CHINA,0,1958,1,1,1,0,,,,,,0,0,,,1,0,1,0,
710,CHINA,CHINA,0,1959,1,1,1,0,,,,,,0,0,,,1,0,1,0,
710,CHINA,CHINA,0,1960,0,0,1,0,,,,,,0,0,0,0,0,0,1,0,0
710,CHINA,CHINA,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1967,0,0,0,0,,,,,,1,1,1,1,1,1,0,0,0
710,CHINA,CHINA,0,1968,0,0,0,0,,,,,,1,0,1,0,1,0,1,1,1
710,CHINA,CHINA,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,1,1,1
710,CHINA,CHINA,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1974,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1975,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1976,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1977,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1978,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1979,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1980,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1981,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1982,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1983,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1984,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1985,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1986,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1987,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1988,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1989,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1990,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1991,1,1,0,1,9,3,0,2,1991-  ,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1992,1,1,1,0,,,,,,0,0,0,0,0,0,0,0,0
710,CHINA,CHINA,0,1993,1,1,1,0,,,,,,0,0,0,0,,,0,0,0
710,CHINA,CHINA,0,1994,1,1,1,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,0,1995,1,1,1,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,0,1996,1,1,1,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,0,1997,1,1,1,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,0,1998,1,1,1,0,,,,,,0,0,0,0,,,,0,0
710,CHINA,CHINA,0,1999,1,1,1,0,,,,,,0,0,0,0,,,,0,0
712,MONGOLIA,MONGOLIA,1,1945,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1946,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1947,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1948,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1949,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1950,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1951,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1952,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1953,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1954,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1955,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1956,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1957,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1958,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1959,0,0,0,0,,,,,,0,0,,,0,0,0,0,
712,MONGOLIA,MONGOLIA,0,1960,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1961,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1962,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1963,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1964,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1965,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1966,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1967,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1968,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1969,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1970,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1971,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1972,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
712,MONGOLIA,MONGOLIA,0,1973,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0
