ccode,country,cmark,year,gdpen,gdptype,gdpenl,lgdpenl1,Oil
90,GUATEMALA,0,1957,1.597,0,1.557,7.3505163,0
90,GUATEMALA,0,1958,1.6289999,0,1.597,7.3758821,0
90,GUATEMALA,0,1959,1.647,0,1.6289999,7.3957214,0
90,GUATEMALA,0,1960,1.66,0,1.647,7.4067106,0
90,GUATEMALA,0,1961,1.686,0,1.66,7.4145727,0
90,GUATEMALA,0,1962,1.694,0,1.686,7.4301143,0
90,GUATEMALA,0,1963,1.739,0,1.694,7.4348478,0
90,GUATEMALA,0,1964,1.771,0,1.739,7.4610653,0
90,GUATEMALA,0,1965,1.781,0,1.771,7.4792995,0
90,GUATEMALA,0,1966,1.8,0,1.781,7.4849305,0
90,GUATEMALA,0,1967,1.835,0,1.8,7.495542,0
90,GUATEMALA,0,1968,1.906,0,1.835,7.5147996,0
90,GUATEMALA,0,1969,1.9450001,0,1.906,7.552762,0
90,GUATEMALA,0,1970,2.0280001,0,1.9450001,7.5730171,0
90,GUATEMALA,0,1971,2.0699999,0,2.0280001,7.6148052,0
90,GUATEMALA,0,1972,2.125,0,2.0699999,7.635304,0
90,GUATEMALA,0,1973,2.1930001,0,2.125,7.6615272,0
90,GUATEMALA,0,1974,2.26,0,2.1930001,7.6930256,0
90,GUATEMALA,0,1975,2.2409999,0,2.26,7.7231202,0
90,GUATEMALA,0,1976,2.395,0,2.2409999,7.7146773,0
90,GUATEMALA,0,1977,2.517,0,2.395,7.7811384,0
90,GUATEMALA,0,1978,2.576,0,2.517,7.8308229,0
90,GUATEMALA,0,1979,2.5780001,0,2.576,7.8539929,0
90,GUATEMALA,0,1980,2.5739999,0,2.5780001,7.8547692,0
90,GUATEMALA,0,1981,2.5339999,0,2.5739999,7.8532162,0
90,GUATEMALA,0,1982,2.349,0,2.5339999,7.8375545,0
90,GUATEMALA,0,1983,2.214,0,2.349,7.761745,0
90,GUATEMALA,0,1984,2.1849999,0,2.214,7.7025561,0
90,GUATEMALA,0,1985,2.0899999,0,2.1849999,7.6893711,0
90,GUATEMALA,0,1986,2.0369999,0,2.0899999,7.6449194,0
90,GUATEMALA,0,1987,2.1040001,0,2.0369999,7.6192336,0
90,GUATEMALA,0,1988,2.125,0,2.1040001,7.6515956,0
90,GUATEMALA,0,1989,2.1370001,0,2.125,7.6615272,0
90,GUATEMALA,0,1990,2.1270001,0,2.1370001,7.6671581,0
90,GUATEMALA,0,1991,2.151,0,2.1270001,7.662468,0
90,GUATEMALA,0,1992,2.247,0,2.151,7.6736879,0
90,GUATEMALA,0,1993,2.2749505,2,2.247,7.7173514,0
90,GUATEMALA,0,1994,2.3054943,2,2.2750001,7.7297134,0
90,GUATEMALA,0,1995,2.3566897,2,2.3050001,7.7430506,0
90,GUATEMALA,0,1996,2.3631244,2,2.3570001,7.7650132,0
90,GUATEMALA,0,1997,2.4020231,2,2.3629999,7.7677398,0
90,GUATEMALA,0,1998,2.4561117,2,2.402,7.7840667,0
90,GUATEMALA,0,1999,2.4790592,2,2.4560001,7.8063345,0
91,HONDURAS,1,1945,,,,,0
91,HONDURAS,0,1946,.898,3,,,0
91,HONDURAS,0,1947,.91299999,3,.898,6.8001699,0
91,HONDURAS,0,1948,.92799997,3,.91299999,6.8167357,0
91,HONDURAS,0,1949,.95200002,3,.92799997,6.8330317,0
91,HONDURAS,0,1950,.98100001,0,.95200002,6.8585649,0
91,HONDURAS,0,1951,.99699998,0,.98100001,6.8885727,0
91,HONDURAS,0,1952,1.013,0,.99699998,6.9047508,0
91,HONDURAS,0,1953,1.0470001,0,1.013,6.9206715,0
91,HONDURAS,0,1954,.98100001,0,1.0470001,6.9536843,0
91,HONDURAS,0,1955,.98799998,0,.98100001,6.8885727,0
91,HONDURAS,0,1956,1.03,0,.98799998,6.8956828,0
91,HONDURAS,0,1957,1.068,0,1.03,6.937314,0
91,HONDURAS,0,1958,1.053,0,1.068,6.9735432,0
91,HONDURAS,0,1959,1.052,0,1.053,6.9593987,0
91,HONDURAS,0,1960,1.039,0,1.052,6.9584484,0
91,HONDURAS,0,1961,1.031,0,1.039,6.9460139,0
91,HONDURAS,0,1962,1.046,0,1.031,6.9382844,0
91,HONDURAS,0,1963,1.052,0,1.046,6.9527287,0
91,HONDURAS,0,1964,1.076,0,1.052,6.9584484,0
91,HONDURAS,0,1965,1.1210001,0,1.076,6.9810057,0
91,HONDURAS,0,1966,1.15,0,1.1210001,7.0219765,0
91,HONDURAS,0,1967,1.168,0,1.15,7.0475173,0
91,HONDURAS,0,1968,1.207,0,1.168,7.0630484,0
91,HONDURAS,0,1969,1.1900001,0,1.207,7.0958934,0
91,HONDURAS,0,1970,1.237,0,1.1900001,7.0817084,0
91,HONDURAS,0,1971,1.239,0,1.237,7.1204443,0
91,HONDURAS,0,1972,1.275,0,1.239,7.1220598,0
91,HONDURAS,0,1973,1.3200001,0,1.275,7.1507015,0
91,HONDURAS,0,1974,1.266,0,1.3200001,7.1853871,0
91,HONDURAS,0,1975,1.274,0,1.266,7.1436176,0
91,HONDURAS,0,1976,1.378,0,1.274,7.1499166,0
91,HONDURAS,0,1977,1.471,0,1.378,7.2283883,0
91,HONDURAS,0,1978,1.533,0,1.471,7.2936978,0
91,HONDURAS,0,1979,1.5319999,0,1.533,7.3349819,0
91,HONDURAS,0,1980,1.5190001,0,1.5319999,7.3343291,0
91,HONDURAS,0,1981,1.503,0,1.5190001,7.3258076,0
91,HONDURAS,0,1982,1.439,0,1.503,7.3152184,0
91,HONDURAS,0,1983,1.374,0,1.439,7.2717037,0
91,HONDURAS,0,1984,1.381,0,1.374,7.2254815,0
91,HONDURAS,0,1985,1.387,0,1.381,7.2305632,0
91,HONDURAS,0,1986,1.381,0,1.387,7.2348986,0
91,HONDURAS,0,1987,1.4,0,1.381,7.2305632,0
91,HONDURAS,0,1988,1.4170001,0,1.4,7.2442274,0
91,HONDURAS,0,1989,1.432,0,1.4170001,7.2562971,0
91,HONDURAS,0,1990,1.377,0,1.432,7.2668276,0
91,HONDURAS,0,1991,1.364,0,1.377,7.2276626,0
91,HONDURAS,0,1992,1.385,0,1.364,7.2181768,0
91,HONDURAS,0,1993,1.4281964,2,1.385,7.2334552,0
91,HONDURAS,0,1994,1.3688098,2,1.428,7.2641678,0
91,HONDURAS,0,1995,1.3842621,2,1.369,7.2216969,0
91,HONDURAS,0,1996,1.394384,2,1.3839999,7.2329226,0
91,HONDURAS,0,1997,1.4243004,2,1.3940001,7.2402081,0
91,HONDURAS,0,1998,1.426301,2,1.424,7.261436,0
91,HONDURAS,0,1999,1.3621703,2,1.426,7.2628398,0
92,EL SALVADOR,1,1945,,,,,0
92,EL SALVADOR,0,1946,.93400002,3,,,0
92,EL SALVADOR,0,1947,1.013,3,.93400002,6.8394766,0
92,EL SALVADOR,0,1948,1.082,3,1.013,6.9206715,0
92,EL SALVADOR,0,1949,1.14,3,1.082,6.9865665,0
92,EL SALVADOR,0,1950,1.206,0,1.14,7.0387836,0
92,EL SALVADOR,0,1951,1.223,0,1.206,7.0950642,0
92,EL SALVADOR,0,1952,1.278,0,1.223,7.1090622,0
92,EL SALVADOR,0,1953,1.34,0,1.278,7.1530519,0
92,EL SALVADOR,0,1954,1.3559999,0,1.34,7.2004247,0
92,EL SALVADOR,0,1955,1.388,0,1.3559999,7.2122946,0
92,EL SALVADOR,0,1956,1.426,0,1.388,7.2356191,0
92,EL SALVADOR,0,1957,1.451,0,1.426,7.2626286,0
92,EL SALVADOR,0,1958,1.425,0,1.451,7.2800083,0
92,EL SALVADOR,0,1959,1.419,0,1.425,7.2619271,0
92,EL SALVADOR,0,1960,1.427,0,1.419,7.2577076,0
92,EL SALVADOR,0,1961,1.4069999,0,1.427,7.2633295,0
92,EL SALVADOR,0,1962,1.5779999,0,1.4069999,7.2492151,0
92,EL SALVADOR,0,1963,1.619,0,1.5779999,7.3639135,0
92,EL SALVADOR,0,1964,1.6900001,0,1.619,7.389564,0
92,EL SALVADOR,0,1965,1.739,0,1.6900001,7.4324837,0
92,EL SALVADOR,0,1966,1.808,0,1.739,7.4610653,0
92,EL SALVADOR,0,1967,1.835,0,1.808,7.4999766,0
92,EL SALVADOR,0,1968,1.854,0,1.835,7.5147996,0
92,EL SALVADOR,0,1969,1.851,0,1.854,7.5251007,0
92,EL SALVADOR,0,1970,1.8099999,0,1.851,7.5234814,0
92,EL SALVADOR,0,1971,1.8150001,0,1.8099999,7.5010819,0
92,EL SALVADOR,0,1972,1.882,0,1.8150001,7.5038409,0
92,EL SALVADOR,0,1973,1.957,0,1.882,7.5400901,0
92,EL SALVADOR,0,1974,1.985,0,1.957,7.5791678,0
92,EL SALVADOR,0,1975,2.0350001,0,1.985,7.5933743,0
92,EL SALVADOR,0,1976,2.1329999,0,2.0350001,7.6182513,0
92,EL SALVADOR,0,1977,2.244,0,2.1329999,7.6652846,0
92,EL SALVADOR,0,1978,2.3299999,0,2.244,7.7160153,0
92,EL SALVADOR,0,1979,2.2279999,0,2.3299999,7.7536235,0
92,EL SALVADOR,0,1980,2.0139999,0,2.2279999,7.7088594,0
92,EL SALVADOR,0,1981,1.863,0,2.0139999,7.6078782,0
92,EL SALVADOR,0,1982,1.744,0,1.863,7.5299435,0
92,EL SALVADOR,0,1983,1.748,0,1.744,7.4639368,0
92,EL SALVADOR,0,1984,1.7869999,0,1.748,7.4662275,0
92,EL SALVADOR,0,1985,1.831,0,1.7869999,7.4882936,0
92,EL SALVADOR,0,1986,1.813,0,1.831,7.5126176,0
92,EL SALVADOR,0,1987,1.822,0,1.813,7.502738,0
92,EL SALVADOR,0,1988,1.842,0,1.822,7.50769,0
92,EL SALVADOR,0,1989,1.822,0,1.842,7.5186071,0
92,EL SALVADOR,0,1990,1.824,0,1.822,7.50769,0
92,EL SALVADOR,0,1991,1.853,0,1.824,7.5087872,0
92,EL SALVADOR,0,1992,1.876,0,1.853,7.5245614,0
92,EL SALVADOR,0,1993,1.9728727,2,1.876,7.5368972,0
92,EL SALVADOR,0,1994,2.0470808,2,1.973,7.5872459,0
92,EL SALVADOR,0,1995,2.1287706,2,2.0469999,7.6241698,0
92,EL SALVADOR,0,1996,2.1205738,2,2.1289999,7.6633,0
92,EL SALVADOR,0,1997,2.1646092,2,2.1210001,7.6594419,0
92,EL SALVADOR,0,1998,2.1941941,2,2.165,7.6799951,0
92,EL SALVADOR,0,1999,2.2257271,2,2.194,7.6935701,0
93,NICARAGUA,1,1945,,,,,0
93,NICARAGUA,0,1946,.78299999,3,,,0
93,NICARAGUA,0,1947,.86400002,3,.78299999,6.6631327,0
93,NICARAGUA,0,1948,.93699998,3,.86400002,6.7615728,0
93,NICARAGUA,0,1949,1.1799999,3,.93699998,6.8426833,0
93,NICARAGUA,0,1950,1.152,0,1.1799999,7.0732698,0
93,NICARAGUA,0,1951,1.235,0,1.152,7.0492549,0
93,NICARAGUA,0,1952,1.414,0,1.235,7.1188264,0
93,NICARAGUA,0,1953,1.446,0,1.414,7.254178,0
93,NICARAGUA,0,1954,1.5930001,0,1.446,7.2765565,0
93,NICARAGUA,0,1955,1.62,0,1.5930001,7.3733745,0
93,NICARAGUA,0,1956,1.5779999,0,1.62,7.3901815,0
93,NICARAGUA,0,1957,1.651,0,1.5779999,7.3639135,0
93,NICARAGUA,0,1958,1.604,0,1.651,7.4091363,0
93,NICARAGUA,0,1959,1.4809999,0,1.604,7.3802557,0
93,NICARAGUA,0,1960,1.6059999,0,1.4809999,7.3004727,0
93,NICARAGUA,0,1961,1.684,0,1.6059999,7.3815017,0
93,NICARAGUA,0,1962,1.826,0,1.684,7.4289274,0
93,NICARAGUA,0,1963,1.928,0,1.826,7.5098829,0
93,NICARAGUA,0,1964,2.0829999,0,1.928,7.5642385,0
93,NICARAGUA,0,1965,2.2460001,0,2.0829999,7.6415644,0
93,NICARAGUA,0,1966,2.2720001,0,2.2460001,7.7169061,0
93,NICARAGUA,0,1967,2.427,0,2.2720001,7.728416,0
93,NICARAGUA,0,1968,2.339,0,2.427,7.7944112,0
93,NICARAGUA,0,1969,2.3429999,0,2.339,7.7574787,0
93,NICARAGUA,0,1970,2.359,0,2.3429999,7.7591872,0
93,NICARAGUA,0,1971,2.3440001,0,2.359,7.7659931,0
93,NICARAGUA,0,1972,2.2780001,0,2.3440001,7.759614,0
93,NICARAGUA,0,1973,2.3570001,0,2.2780001,7.7310534,0
93,NICARAGUA,0,1974,2.6289999,0,2.3570001,7.7651448,0
93,NICARAGUA,0,1975,2.5309999,0,2.6289999,7.8743587,0
93,NICARAGUA,0,1976,2.5810001,0,2.5309999,7.83637,0
93,NICARAGUA,0,1977,2.7609999,0,2.5810001,7.8559322,0
93,NICARAGUA,0,1978,2.4590001,0,2.7609999,7.9233484,0
93,NICARAGUA,0,1979,1.707,0,2.4590001,7.8075099,0
93,NICARAGUA,0,1980,1.853,0,1.707,7.4424925,0
93,NICARAGUA,0,1981,1.8890001,0,1.853,7.5245614,0
93,NICARAGUA,0,1982,1.839,0,1.8890001,7.5438027,0
93,NICARAGUA,0,1983,1.919,0,1.839,7.5169773,0
93,NICARAGUA,0,1984,1.8890001,0,1.919,7.5595593,0
93,NICARAGUA,0,1985,1.79,0,1.8890001,7.5438027,0
93,NICARAGUA,0,1986,1.729,0,1.79,7.4899707,0
93,NICARAGUA,0,1987,1.719,0,1.729,7.4552984,0
93,NICARAGUA,0,1988,1.4299999,0,1.719,7.4494982,0
93,NICARAGUA,0,1989,1.324,0,1.4299999,7.2654295,0
93,NICARAGUA,0,1990,1.294,0,1.324,7.1884127,0
93,NICARAGUA,0,1991,1.2527707,2,1.294,7.1654935,0
93,NICARAGUA,0,1992,1.2207639,2,1.253,7.1331129,0
93,NICARAGUA,0,1993,1.1811852,2,1.221,7.1072321,0
93,NICARAGUA,0,1994,1.1864291,2,1.181,7.0742736,0
93,NICARAGUA,0,1995,1.2037592,2,1.186,7.0787034,0
93,NICARAGUA,0,1996,1.2273368,2,1.204,7.0932045,0
93,NICARAGUA,0,1997,1.2560813,2,1.227,7.1126018,0
93,NICARAGUA,0,1998,1.273452,2,1.256,7.1357522,0
93,NICARAGUA,0,1999,1.3285772,2,1.273,7.1494865,0
94,COSTARICA,1,1945,,,,,0
94,COSTARICA,0,1946,1.249,3,,,0
94,COSTARICA,0,1947,1.335,3,1.249,7.1300983,0
94,COSTARICA,0,1948,1.411,3,1.335,7.1966867,0
94,COSTARICA,0,1949,1.677,3,1.411,7.2520537,0
94,COSTARICA,0,1950,1.457,0,1.677,7.4247618,0
94,COSTARICA,0,1951,1.464,0,1.457,7.2841349,0
94,COSTARICA,0,1952,1.618,0,1.464,7.2889276,0
94,COSTARICA,0,1953,1.832,0,1.618,7.3889461,0
94,COSTARICA,0,1954,1.841,0,1.832,7.5131636,0
94,COSTARICA,0,1955,1.972,0,1.841,7.518064,0
94,COSTARICA,0,1956,1.8710001,0,1.972,7.5868034,0
94,COSTARICA,0,1957,1.934,0,1.8710001,7.5342283,0
94,COSTARICA,0,1958,2.053,0,1.934,7.5673456,0
94,COSTARICA,0,1959,2.05,0,2.053,7.6270576,0
94,COSTARICA,0,1960,2.096,0,2.05,7.6255951,0
94,COSTARICA,0,1961,2.115,0,2.096,7.6477861,0
94,COSTARICA,0,1962,2.1730001,0,2.115,7.6568103,0
94,COSTARICA,0,1963,2.27,0,2.1730001,7.6838641,0
94,COSTARICA,0,1964,2.2909999,0,2.27,7.7275352,0
94,COSTARICA,0,1965,2.4590001,0,2.2909999,7.7367435,0
94,COSTARICA,0,1966,2.552,0,2.4590001,7.8075099,0
94,COSTARICA,0,1967,2.598,0,2.552,7.8446326,0
94,COSTARICA,0,1968,2.6719999,0,2.598,7.8624973,0
94,COSTARICA,0,1969,2.7320001,0,2.6719999,7.8905826,0
94,COSTARICA,0,1970,2.904,0,2.7320001,7.9127893,0
94,COSTARICA,0,1971,2.974,0,2.904,7.9738445,0
94,COSTARICA,0,1972,3.1029999,0,2.974,7.997663,0
94,COSTARICA,0,1973,3.2320001,0,3.1029999,8.0401249,0
94,COSTARICA,0,1974,3.329,0,3.2320001,8.0808563,0
94,COSTARICA,0,1975,3.309,0,3.329,8.1104269,0
94,COSTARICA,0,1976,3.4030001,0,3.309,8.1044016,0
94,COSTARICA,0,1977,3.6489999,0,3.4030001,8.1324129,0
94,COSTARICA,0,1978,3.7650001,0,3.6489999,8.2022085,0
94,COSTARICA,0,1979,3.8210001,0,3.7650001,8.2335033,0
94,COSTARICA,0,1980,3.717,0,3.8210001,8.2482672,0
94,COSTARICA,0,1981,3.4189999,0,3.717,8.2206726,0
94,COSTARICA,0,1982,3.0769999,0,3.4189999,8.1371031,0
94,COSTARICA,0,1983,3.0810001,0,3.0769999,8.0317106,0
94,COSTARICA,0,1984,3.2130001,0,3.0810001,8.0330095,0
94,COSTARICA,0,1985,3.184,0,3.2130001,8.0749607,0
94,COSTARICA,0,1986,3.273,0,3.184,8.0658932,0
94,COSTARICA,0,1987,3.335,0,3.273,8.093462,0
94,COSTARICA,0,1988,3.345,0,3.335,8.1122284,0
94,COSTARICA,0,1989,3.451,0,3.345,8.115222,0
94,COSTARICA,0,1990,3.4990001,0,3.451,8.1464195,0
94,COSTARICA,0,1991,3.4449999,0,3.4990001,8.1602325,0
94,COSTARICA,0,1992,3.569,0,3.4449999,8.1446791,0
94,COSTARICA,0,1993,3.7131088,2,3.569,8.1800404,0
94,COSTARICA,0,1994,3.8158441,2,3.7130001,8.2196245,0
94,COSTARICA,0,1995,3.8900547,2,3.816,8.2469168,0
94,COSTARICA,0,1996,3.8286755,2,3.8900001,8.2661781,0
94,COSTARICA,0,1997,3.9736893,2,3.829,8.2502747,0
94,COSTARICA,0,1998,4.2156844,2,3.974,8.2874498,0
94,COSTARICA,0,1999,4.471827,2,4.2160001,8.3465672,0
95,PANAMA,1,1945,,,,,1
95,PANAMA,0,1946,1.071,3,,,1
95,PANAMA,0,1947,1.102,3,1.071,6.9763479,1
95,PANAMA,0,1948,1.131,3,1.102,7.0048819,1
95,PANAMA,0,1949,1.169,3,1.131,7.0308576,1
95,PANAMA,0,1950,1.309,0,1.169,7.0639038,1
95,PANAMA,0,1951,1.237,0,1.309,7.1770186,1
95,PANAMA,0,1952,1.33,0,1.237,7.1204443,1
95,PANAMA,0,1953,1.3329999,0,1.33,7.192934,1
95,PANAMA,0,1954,1.351,0,1.3329999,7.1951871,1
95,PANAMA,0,1955,1.362,0,1.351,7.2086005,1
95,PANAMA,0,1956,1.404,0,1.362,7.2167096,1
95,PANAMA,0,1957,1.493,0,1.404,7.2470808,1
95,PANAMA,0,1958,1.487,0,1.493,7.3085427,1
95,PANAMA,0,1959,1.513,0,1.487,7.3045158,1
95,PANAMA,0,1960,1.575,0,1.513,7.3218498,1
95,PANAMA,0,1961,1.6900001,0,1.575,7.3620105,1
95,PANAMA,0,1962,1.78,0,1.6900001,7.4324837,1
95,PANAMA,0,1963,1.886,0,1.78,7.4843688,1
95,PANAMA,0,1964,1.908,0,1.886,7.5422134,1
95,PANAMA,0,1965,2.0139999,0,1.908,7.5538111,1
95,PANAMA,0,1966,2.1170001,0,2.0139999,7.6078782,0
95,PANAMA,0,1967,2.233,0,2.1170001,7.6577554,0
95,PANAMA,0,1968,2.3139999,0,2.233,7.7111011,0
95,PANAMA,0,1969,2.434,0,2.3139999,7.7467327,0
95,PANAMA,0,1970,2.5840001,0,2.434,7.7972913,0
95,PANAMA,0,1971,2.7720001,0,2.5840001,7.8570938,0
95,PANAMA,0,1972,2.855,0,2.7720001,7.9273243,0
95,PANAMA,0,1973,2.9030001,0,2.855,7.9568272,1
95,PANAMA,0,1974,2.9189999,0,2.9030001,7.9734998,1
95,PANAMA,0,1975,2.8840001,0,2.9189999,7.9789963,1
95,PANAMA,0,1976,2.8540001,0,2.8840001,7.9669337,1
95,PANAMA,0,1977,2.793,0,2.8540001,7.9564767,1
95,PANAMA,0,1978,3.0039999,0,2.793,7.9348717,0
95,PANAMA,0,1979,3.062,0,3.0039999,8.0077,0
95,PANAMA,0,1980,3.392,0,3.062,8.026824,0
95,PANAMA,0,1981,3.4920001,0,3.392,8.1291752,0
95,PANAMA,0,1982,3.5929999,0,3.4920001,8.1582298,0
95,PANAMA,0,1983,3.48,0,3.5929999,8.1867428,0
95,PANAMA,0,1984,3.437,0,3.48,8.154788,0
95,PANAMA,0,1985,3.4990001,0,3.437,8.142354,0
95,PANAMA,0,1986,3.5320001,0,3.4990001,8.1602325,0
95,PANAMA,0,1987,3.5380001,0,3.5320001,8.1696196,0
95,PANAMA,0,1988,2.8110001,0,3.5380001,8.1713171,0
95,PANAMA,0,1989,2.7850001,0,2.8110001,7.9412956,0
95,PANAMA,0,1990,2.888,0,2.7850001,7.932003,0
95,PANAMA,0,1991,3.1029999,0,2.888,7.9683194,0
95,PANAMA,0,1992,3.332,0,3.1029999,8.0401249,0
95,PANAMA,0,1993,3.4492254,2,3.332,8.1113281,0
95,PANAMA,0,1994,3.4840815,2,3.4489999,8.1459045,0
95,PANAMA,0,1995,3.4834526,2,3.484,8.1559601,0
95,PANAMA,0,1996,3.5237672,2,3.483,8.1557789,0
95,PANAMA,0,1997,3.6206052,2,3.5239999,8.1672859,0
95,PANAMA,0,1998,3.716644,2,3.6210001,8.194396,0
95,PANAMA,0,1999,3.7623398,2,3.717,8.2205763,0
100,COLOMBIA,1,1945,1.339,3,1.339,7.1996784,0
100,COLOMBIA,0,1946,1.381,3,1.339,7.1996784,0
100,COLOMBIA,0,1947,1.414,3,1.381,7.2305632,0
100,COLOMBIA,0,1948,1.4450001,3,1.414,7.254178,0
100,COLOMBIA,0,1949,1.483,3,1.4450001,7.2758646,0
100,COLOMBIA,0,1950,1.503,0,1.483,7.3018222,0
100,COLOMBIA,0,1951,1.48,0,1.503,7.3152184,0
100,COLOMBIA,0,1952,1.526,0,1.48,7.2997975,0
100,COLOMBIA,0,1953,1.602,0,1.526,7.3304052,0
100,COLOMBIA,0,1954,1.705,0,1.602,7.3790083,0
100,COLOMBIA,0,1955,1.728,0,1.705,7.4413204,0
100,COLOMBIA,0,1956,1.709,0,1.728,7.45472,0
100,COLOMBIA,0,1957,1.655,0,1.709,7.4436636,0
100,COLOMBIA,0,1958,1.612,0,1.655,7.4115562,0
100,COLOMBIA,0,1959,1.655,0,1.612,7.385231,0
100,COLOMBIA,0,1960,1.684,0,1.655,7.4115562,0
100,COLOMBIA,0,1961,1.734,0,1.684,7.4289274,0
100,COLOMBIA,0,1962,1.768,0,1.734,7.4581861,0
100,COLOMBIA,0,1963,1.728,0,1.768,7.4776044,0
100,COLOMBIA,0,1964,1.8609999,0,1.728,7.45472,0
100,COLOMBIA,0,1965,1.816,0,1.8609999,7.5288692,0
100,COLOMBIA,0,1966,1.915,0,1.816,7.5043917,0
100,COLOMBIA,0,1967,1.88,0,1.915,7.5574727,0
100,COLOMBIA,0,1968,1.957,0,1.88,7.5390272,0
100,COLOMBIA,0,1969,2.043,0,1.957,7.5791678,0
100,COLOMBIA,0,1970,2.1400001,0,2.043,7.6221747,0
100,COLOMBIA,0,1971,2.234,0,2.1400001,7.668561,0
100,COLOMBIA,0,1972,2.3369999,0,2.234,7.7115488,0
100,COLOMBIA,0,1973,2.4400001,0,2.3369999,7.7566233,0
100,COLOMBIA,0,1974,2.5109999,0,2.4400001,7.7997532,0
100,COLOMBIA,0,1975,2.5039999,0,2.5109999,7.8284364,0
100,COLOMBIA,0,1976,2.592,0,2.5039999,7.825645,0
100,COLOMBIA,0,1977,2.648,0,2.592,7.8601851,0
100,COLOMBIA,0,1978,2.7969999,0,2.648,7.8815598,0
100,COLOMBIA,0,1979,2.878,0,2.7969999,7.9363027,0
100,COLOMBIA,0,1980,2.9460001,0,2.878,7.9648509,0
100,COLOMBIA,0,1981,2.967,0,2.9460001,7.9882035,0
100,COLOMBIA,0,1982,2.9430001,0,2.967,7.9953065,0
100,COLOMBIA,0,1983,2.9159999,0,2.9430001,7.9871845,0
100,COLOMBIA,0,1984,2.9489999,0,2.9159999,7.9779682,0
100,COLOMBIA,0,1985,2.9679999,0,2.9489999,7.9892216,0
100,COLOMBIA,0,1986,3.046,0,2.9679999,7.9956436,0
100,COLOMBIA,0,1987,3.1670001,0,3.046,8.0215845,0
100,COLOMBIA,0,1988,3.2309999,0,3.1670001,8.0605402,0
100,COLOMBIA,0,1989,3.286,0,3.2309999,8.0805473,0
100,COLOMBIA,0,1990,3.3,0,3.286,8.0974264,1
100,COLOMBIA,0,1991,3.2969999,0,3.3,8.1016779,0
100,COLOMBIA,0,1992,3.3800001,0,3.2969999,8.1007681,0
100,COLOMBIA,0,1993,3.4934971,2,3.3800001,8.1256313,0
100,COLOMBIA,0,1994,3.6259687,2,3.493,8.158659,0
100,COLOMBIA,0,1995,3.7402952,2,3.6259999,8.1958771,0
100,COLOMBIA,0,1996,3.7465503,2,3.74,8.2269201,1
100,COLOMBIA,0,1997,3.8018093,2,3.747,8.228591,0
100,COLOMBIA,0,1998,3.7485862,2,3.802,8.2432327,0
100,COLOMBIA,0,1999,3.5243924,2,3.7490001,8.2291336,0
101,VENEZUELA,1,1945,6.6199999,3,6.6199999,8.7978506,1
101,VENEZUELA,0,1946,5.2210002,3,6.6199999,8.7978506,1
101,VENEZUELA,0,1947,5.3330002,3,5.2210002,8.5604439,1
101,VENEZUELA,0,1948,5.6789999,3,5.3330002,8.5816689,1
101,VENEZUELA,0,1949,5.6539998,3,5.6789999,8.6445303,1
101,VENEZUELA,0,1950,4.7989998,0,5.6539998,8.6401186,1
101,VENEZUELA,0,1951,5.1020002,0,4.7989998,8.4761629,1
101,VENEZUELA,0,1952,5.3600001,0,5.1020002,8.5373878,1
101,VENEZUELA,0,1953,5.395,0,5.3600001,8.5867195,1
101,VENEZUELA,0,1954,5.6690001,0,5.395,8.5932283,1
101,VENEZUELA,0,1955,6.0029998,0,5.6690001,8.6427679,1
101,VENEZUELA,0,1956,6.4450002,0,6.0029998,8.7000151,1
101,VENEZUELA,0,1957,7.0209999,0,6.4450002,8.77106,1
101,VENEZUELA,0,1958,6.5879998,0,7.0209999,8.8566608,1
101,VENEZUELA,0,1959,6.7589998,0,6.5879998,8.793005,1
101,VENEZUELA,0,1960,6.3379998,0,6.7589998,8.8186302,1
101,VENEZUELA,0,1961,6.3870001,0,6.3379998,8.7543182,1
101,VENEZUELA,0,1962,6.7490001,0,6.3870001,8.7620201,1
101,VENEZUELA,0,1963,6.9419999,0,6.7490001,8.8171492,1
101,VENEZUELA,0,1964,7.4039998,0,6.9419999,8.8453455,1
101,VENEZUELA,0,1965,7.5120001,0,7.4039998,8.9097757,1
101,VENEZUELA,0,1966,7.322,0,7.5120001,8.9242573,1
101,VENEZUELA,0,1967,7.3899999,0,7.322,8.8986387,1
101,VENEZUELA,0,1968,7.526,0,7.3899999,8.9078827,1
101,VENEZUELA,0,1969,7.6069999,0,7.526,8.9261189,1
101,VENEZUELA,0,1970,7.7529998,0,7.6069999,8.9368238,1
101,VENEZUELA,0,1971,7.5890002,0,7.7529998,8.9558353,1
101,VENEZUELA,0,1972,7.494,0,7.5890002,8.9344549,1
101,VENEZUELA,0,1973,7.3769999,0,7.494,8.9218578,1
101,VENEZUELA,0,1974,7.415,0,7.3769999,8.9061222,1
101,VENEZUELA,0,1975,7.401,0,7.415,8.9112606,1
101,VENEZUELA,0,1976,7.803,0,7.401,8.9093704,1
101,VENEZUELA,0,1977,8.1689997,0,7.803,8.9622631,1
101,VENEZUELA,0,1978,8.257,0,8.1689997,9.0081015,1
101,VENEZUELA,0,1979,8.092,0,8.257,9.0188169,1
101,VENEZUELA,0,1980,7.401,0,8.092,8.9986315,1
101,VENEZUELA,0,1981,7.2090001,0,7.401,8.9093704,1
